ticker,date
WFC,2024-04-12
WFC,2024-07-12
WFC,2024-01-12
CRWD,2024-06-04
CRWD,2024-03-05
PSX,2024-01-31
PSX,2024-07-30
PSX,2024-04-26
MRK,2024-04-25
MRK,2024-02-01
MRK,2024-07-30
JNJ,2024-01-23
JNJ,2024-04-16
JNJ,2024-07-17
QCOM,2024-01-31
QCOM,2024-07-31
QCOM,2024-05-01
AGEN,2024-08-08
AGEN,2024-03-14
AGEN,2024-05-07
BAC,2024-04-16
BAC,2024-01-12
BAC,2024-07-16
EXAS,2024-05-08
EXAS,2024-02-21
EXAS,2024-07-31
BIDU,2024-05-16
BIDU,2024-02-28
BNTX,2024-03-20
BNTX,2024-05-06
BNTX,2024-08-05
DHI,2024-07-18
DHI,2024-04-18
DHI,2024-01-23
BBY,2024-02-29
BBY,2024-05-30
IRM,2024-05-02
IRM,2024-08-01
IRM,2024-02-22
BJRI,2024-05-02
BJRI,2024-07-25
BJRI,2024-02-15
CRM,2024-05-29
CRM,2024-02-28
COST,2024-03-07
COST,2024-05-30
GOOGL,2024-01-30
GOOGL,2024-07-23
GOOGL,2024-04-25
ALB,2024-05-02
ALB,2024-08-01
ALB,2024-02-15
MOS,2024-08-07
MOS,2024-05-02
MOS,2024-02-22
DOCU,2024-03-07
DOCU,2024-06-06
WM,2024-04-25
WM,2024-07-25
WM,2024-02-13
LVS,2024-07-24
LVS,2024-04-17
LVS,2024-01-24
CCL,2024-03-27
CCL,2024-06-25
TMO,2024-04-24
TMO,2024-01-31
TMO,2024-07-24
MSFT,2024-01-30
MSFT,2024-04-25
MSFT,2024-07-30
TGT,2024-05-22
TGT,2024-03-05
ELV,2024-04-18
ELV,2024-01-24
ELV,2024-07-17
ABBV,2024-07-25
ABBV,2024-02-02
ABBV,2024-04-26
OTIS,2024-04-24
OTIS,2024-01-31
OTIS,2024-07-24
PGR,2024-02-27
EQIX,2024-08-07
EQIX,2024-05-09
EQIX,2024-02-14
CROX,2024-08-01
CROX,2024-02-15
CROX,2024-05-07
CINF,2024-02-07
CINF,2024-07-26
CINF,2024-04-26
COF,2024-07-23
COF,2024-04-25
COF,2024-01-25
ALGN,2024-04-24
ALGN,2024-01-31
ALGN,2024-07-24
T,2024-04-24
T,2024-07-24
T,2024-01-24
ORCL,2024-03-11
ORCL,2024-06-11
MCK,2024-08-07
MCK,2024-02-07
MCK,2024-05-07
BYND,2024-05-08
BYND,2024-08-07
BYND,2024-02-27
F,2024-04-24
F,2024-02-06
F,2024-07-24
O,2024-08-06
O,2024-02-21
O,2024-05-07
RF,2024-07-19
RF,2024-04-19
RF,2024-01-19
PYPL,2024-02-07
PYPL,2024-07-30
PYPL,2024-04-30
IBM,2024-04-24
IBM,2024-07-24
IBM,2024-01-24
FRSH,2024-02-06
FRSH,2024-07-30
FRSH,2024-05-01
MKC,2024-06-27
MKC,2024-01-25
AMD,2024-01-30
AMD,2024-07-30
AMD,2024-04-30
ABCL,2024-02-20
ABCL,2024-08-06
ABCL,2024-05-07
DLTH,2024-03-07
DLTH,2024-05-30
XOM,2024-08-02
XOM,2024-02-02
XOM,2024-04-26
KMX,2024-04-11
LRCX,2024-04-24
LRCX,2024-07-31
LRCX,2024-01-24
BCRX,2024-02-26
BCRX,2024-05-06
BCRX,2024-08-05
KMB,2024-07-23
KMB,2024-04-23
KMB,2024-01-24
COIN,2024-05-02
COIN,2024-08-01
COIN,2024-02-15
SPG,2024-02-05
SPG,2024-05-06
SPG,2024-08-05
COOP,2024-04-24
COOP,2024-07-25
COOP,2024-02-09
DLTR,2024-06-05
DLTR,2024-03-13
ROL,2024-04-25
ROL,2024-07-25
ROL,2024-02-15
SBUX,2024-01-30
SBUX,2024-07-30
SBUX,2024-04-30
CRMD,2024-05-09
CRMD,2024-03-12
FRPT,2024-02-26
FRPT,2024-05-06
FRPT,2024-08-05
YUM,2024-08-06
YUM,2024-02-07
YUM,2024-05-01
BZUN,2024-03-21
BZUN,2024-05-28
BIRD,2024-05-08
BIRD,2024-08-07
BIRD,2024-03-12
TEAM,2024-04-25
TEAM,2024-02-01
TEAM,2024-08-01
ZS,2024-02-29
ZS,2024-05-30
SYF,2024-04-24
SYF,2024-01-23
SYF,2024-07-17
ABT,2024-07-18
ABT,2024-04-17
ABT,2024-01-24
WDAY,2024-02-26
WDAY,2024-05-23
NEE,2024-04-23
NEE,2024-07-24
NEE,2024-01-25
NOW,2024-04-24
NOW,2024-07-24
NOW,2024-01-24
EXEL,2024-08-06
EXEL,2024-02-06
EXEL,2024-04-30
PAYC,2024-02-07
PAYC,2024-07-31
PAYC,2024-05-01
MPC,2024-01-30
MPC,2024-08-06
MPC,2024-04-30
KR,2024-03-07
KR,2024-06-20
ARLP,2024-04-29
ARLP,2024-07-29
ARLP,2024-01-29
DOW,2024-04-25
DOW,2024-07-25
DOW,2024-01-25
RTX,2024-07-25
RTX,2024-04-23
RTX,2024-01-23
AFRM,2024-05-08
AFRM,2024-02-08
HON,2024-04-25
HON,2024-02-01
HON,2024-07-25
WBA,2024-06-27
WBA,2024-01-04
BA,2024-04-24
BA,2024-01-31
BA,2024-07-31
APA,2024-05-02
APA,2024-08-01
APA,2024-02-22
GE,2024-04-23
GE,2024-01-23
INTU,2024-05-23
INTU,2024-02-22
BIIB,2024-04-24
BIIB,2024-08-01
BIIB,2024-02-13
VICI,2024-05-02
VICI,2024-08-01
VICI,2024-02-23
NVDA,2024-05-22
JCI,2024-01-30
JCI,2024-07-31
JCI,2024-05-01
FLYW,2024-08-06
FLYW,2024-02-27
FLYW,2024-05-07
UNH,2024-04-16
UNH,2024-01-12
UNH,2024-07-16
CART,2024-05-08
CART,2024-08-06
CART,2024-02-13
ZTS,2024-08-06
ZTS,2024-05-02
ZTS,2024-02-13
LEN,2024-06-18
GM,2024-01-30
GM,2024-07-23
GM,2024-04-23
DIS,2024-08-07
DIS,2024-02-07
DIS,2024-05-07
SIRI,2024-02-01
SIRI,2024-08-01
SIRI,2024-04-30
NOC,2024-04-25
NOC,2024-07-25
NOC,2024-01-25
CSCO,2024-05-15
CSCO,2024-02-14
CVS,2024-08-07
CVS,2024-02-07
CVS,2024-05-01
GD,2024-04-24
GD,2024-07-24
GD,2024-01-24
KO,2024-07-23
KO,2024-02-13
KO,2024-04-30
ASO,2024-03-21
ASO,2024-06-11
AXP,2024-07-19
AXP,2024-01-26
AXP,2024-04-19
AVAV,2024-06-26
AVAV,2024-03-04
AVGO,2024-03-07
AVGO,2024-06-12
ISRG,2024-07-18
ISRG,2024-04-18
ISRG,2024-01-23
CMPS,2024-05-08
CMPS,2024-08-01
CMPS,2024-02-29
EA,2024-01-30
EA,2024-07-30
EA,2024-05-07
FDX,2024-03-21
FDX,2024-06-25
CRTO,2024-05-02
CRTO,2024-08-01
CRTO,2024-02-07
FANG,2024-08-06
FANG,2024-02-21
FANG,2024-05-01
ADSK,2024-02-29
ADSK,2024-06-11
BMY,2024-04-25
BMY,2024-07-26
BMY,2024-02-02
ARM,2024-05-08
ARM,2024-02-07
ARM,2024-07-31
ITW,2024-02-01
ITW,2024-07-30
ITW,2024-04-30
DAL,2024-07-11
DAL,2024-01-12
DAL,2024-04-10
TSN,2024-02-05
TSN,2024-05-06
TSN,2024-08-05
CTRN,2024-06-04
CTRN,2024-03-19
NKE,2024-03-21
NKE,2024-06-27
BKNG,2024-05-02
BKNG,2024-08-01
BKNG,2024-02-22
PPG,2024-07-19
PPG,2024-04-19
PPG,2024-01-19
LULU,2024-03-21
LULU,2024-06-05
OXY,2024-05-08
OXY,2024-08-08
OXY,2024-02-15
C,2024-04-12
C,2024-07-12
C,2024-01-12
DVAX,2024-05-08
DVAX,2024-08-06
DVAX,2024-02-22
D,2024-05-02
D,2024-08-01
D,2024-02-22
DVA,2024-08-06
DVA,2024-05-02
DVA,2024-02-13
ACB,2024-08-07
ACB,2024-02-08
ACB,2024-06-20
ABNB,2024-05-08
ABNB,2024-08-06
ABNB,2024-02-13
V,2024-07-23
V,2024-04-23
V,2024-01-25
AXSM,2024-02-20
AXSM,2024-05-06
AXSM,2024-08-05
AON,2024-07-26
AON,2024-02-02
AON,2024-04-26
VRTX,2024-08-01
VRTX,2024-02-05
VRTX,2024-05-06
AMRN,2024-07-31
AMRN,2024-02-29
AMRN,2024-05-01
FIVE,2024-03-20
FIVE,2024-06-05
LUV,2024-04-25
LUV,2024-07-25
LUV,2024-01-25
GIS,2024-03-20
GIS,2024-06-26
EOG,2024-05-03
EOG,2024-08-02
EOG,2024-02-23
COP,2024-05-02
COP,2024-08-01
COP,2024-02-08
JPM,2024-04-12
JPM,2024-07-12
JPM,2024-01-12
DVN,2024-08-07
DVN,2024-05-02
DVN,2024-02-28
CRON,2024-05-09
CRON,2024-02-29
CRON,2024-08-08
APPN,2024-05-02
APPN,2024-08-01
APPN,2024-02-15
MRVL,2024-05-30
EXPE,2024-05-02
EXPE,2024-02-08
EXPE,2024-08-08
CGNX,2024-05-02
CGNX,2024-08-01
CGNX,2024-02-15
CCI,2024-01-25
DNUT,2024-05-09
DNUT,2024-02-13
DNUT,2024-08-08
STZ,2024-07-03
STZ,2024-04-11
STZ,2024-01-05
MSCI,2024-01-30
MSCI,2024-07-23
MSCI,2024-04-23
