ticker,date,sentiment_score,uncertainty_score,sentiment_score_qa,uncertainty_score_qa,sector,volatility_pre_10d,volatility_post_10d,volatility_pre_5d,volatility_post_5d,volatility_pre_20d,volatility_post_20d,n_pre,n_post,vol_error,eps_surprise,abnormal_return,surprise_factor
BAC,2018-01-17,0.343976,0.007522,0.195538,0.006447,Financial Services,0.007539022213157676,0.006198767547015329,0.006166047471058557,0.0038806811261746805,0.007501313401144096,0.02174083298534142,10.0,10.0,,,-0.011408990628205452,-0.011408990628205452
BAC,2020-04-15,0.112742,0.006335,0.023255,0.009369,Financial Services,0.04941910788177659,0.04048804115217018,0.0427061274816629,0.052088002715238155,0.062480876219535575,0.03646076341535946,10.0,10.0,,,-0.045621514648668274,-0.045621514648668274
BAC,2019-04-16,0.236936,0.00449,0.114768,0.006183,Financial Services,0.013729675254448348,0.006948475670130844,0.019550728886278526,0.0024678250416830076,0.018943152464591825,0.013116183314813288,10.0,10.0,,,0.000684812403140607,0.000684812403140607
BAC,2022-07-18,0.292794,0.005342,0.131079,0.00487,Financial Services,0.02706161230047816,0.015177605483534713,0.03715974779308762,0.015041191674025733,0.021340509039312193,0.015875677854715844,10.0,10.0,,-0.0006829217397148928,0.008601056221732897,-0.0006829217397148928
CF,2019-08-01,0.315977,0.008628,0.077647,0.006557,Basic Materials,0.018004985965811945,0.022735483017290913,0.02441009458964877,0.025747334450746152,0.018191198029107028,0.021006150111843775,10.0,10.0,,,0.06351352541046122,0.06351352541046122
CF,2019-05-02,0.273987,0.010239,0.070833,0.007883,Basic Materials,0.01632960289938109,0.02367434729195762,0.020814305412486724,0.027332602090497066,0.015140727901961512,0.019926033545312763,10.0,10.0,,,0.006080606758927376,0.006080606758927376
CF,2020-02-13,0.416101,0.012676,0.139456,0.008104,Basic Materials,0.019587413833162287,0.020406624144263176,0.010582517253978565,0.02084998304497498,0.022194230472380505,0.062176902075958204,10.0,10.0,,,-0.047795323785484144,-0.047795323785484144
CF,2021-08-10,0.304198,0.011752,0.266197,0.006465,Basic Materials,0.017663710732271475,0.025700095680729625,0.02109509978324508,0.0229307667638485,0.018166497282767147,0.022364982121185234,10.0,10.0,,-0.009955265655872327,0.014564754429704958,-0.009955265655872327
CF,2019-10-31,0.527777,0.011905,0.11464,0.009258,Basic Materials,0.014575318794977294,0.019692625937607188,0.0131975818439088,0.021899200522843314,0.014961093311783413,0.017242592730886696,10.0,10.0,,,-0.033920847979600065,-0.033920847979600065
CF,2020-11-05,0.39562,0.008734,0.116109,0.006747,Basic Materials,0.027675770983845792,0.025704701977533263,0.032547303911169743,0.02900104594563283,0.025866549060524827,0.029993424534536912,10.0,10.0,,-0.009112356410897948,0.005871855580282644,-0.009112356410897948
CF,2020-05-07,0.307077,0.009993,0.023646,0.008144,Basic Materials,0.03128394295236627,0.04352605548477978,0.03574988136550088,0.05052239181009644,0.03447327779454389,0.03534898843279735,10.0,10.0,,0.002519229606470479,0.03521732723942536,0.002519229606470479
CF,2020-08-06,0.31897,0.014313,0.049439,0.006653,Basic Materials,0.022231697705420675,0.023186080482524116,0.017742929579143918,0.02690235175971827,0.02704245012796113,0.021019563334210914,10.0,10.0,,0.012657114711287522,0.0075141717013421086,0.012657114711287522
CF,2018-11-01,0.199785,0.013849,0.048514,0.012101,Basic Materials,0.03169515460644157,0.040289618096117495,0.019278570961700305,0.0290958662282216,0.031948548114743444,0.032371076555137754,10.0,10.0,,,0.05039376008932653,0.05039376008932653
CF,2019-02-14,0.439214,0.013286,0.033927,0.008118,Basic Materials,0.015608033736476182,0.0239538403186625,0.018837598747980456,0.030916481580594523,0.02026097940351925,0.020464457222570228,10.0,10.0,,,0.0069328456621484385,0.0069328456621484385
CF,2021-11-04,0.288358,0.010335,0.142428,0.008815,Basic Materials,0.018194615035190976,0.01809754023220071,0.021091063740933332,0.02210013701633772,0.017638506907115634,0.02675662795962718,10.0,10.0,,-0.0050785108003653006,0.0019876262271955134,-0.0050785108003653006
CF,2021-05-06,0.311521,0.010945,0.082931,0.007359,Basic Materials,0.013503651043368026,0.02307490324086154,0.014813624028320094,0.027613580441118644,0.016495856334276332,0.019632820663526365,10.0,10.0,,0.002987721900475915,0.0329320986095345,0.002987721900475915
CF,2021-02-18,0.368472,0.007701,0.096864,0.009491,Basic Materials,0.016047924285268463,0.02944018459419842,0.0205663502453667,0.034634473037874584,0.020469012995396302,0.031092059802985263,10.0,10.0,,0.006852184577422731,-0.02249918827541517,0.006852184577422731
EXAS,2023-11-01,0.47834,0.005083,0.178025,0.005526,Healthcare,0.030637752276042526,0.0407942360645006,0.03762438604739022,0.04318628796553655,0.027897450271326753,0.03574052629240269,10.0,10.0,,0.0017317380227845282,0.020247000635112034,0.0017317380227845282
EXAS,2022-02-22,0.277997,0.007886,0.214369,0.008944,Healthcare,0.02994107759765782,0.043837611253231296,0.03289838664674101,0.05826859053166923,0.03519144365064632,0.04935415307527011,10.0,10.0,,-0.005445881778345981,0.0015741208355415804,-0.005445881778345981
EXAS,2023-08-01,0.469464,0.003289,0.156948,0.007505,Healthcare,0.018345900008177644,0.04480055749904825,0.01626832602284817,0.05906251711333425,0.01933394880976266,0.03641458341739517,10.0,10.0,,0.0006221484703554835,-0.008475906370795214,0.0006221484703554835
EXAS,2022-04-26,0.305194,0.00672,0.208589,0.009336,Healthcare,0.0348496240395415,0.05644749479396819,0.044359693036877736,0.06116323481612915,0.03808016755760812,0.053932363746571864,10.0,10.0,,-0.0023878560028909182,-0.036769057706355204,-0.0023878560028909182
EXAS,2021-05-04,0.35661,0.005363,0.130162,0.008968,Healthcare,0.027138521840226727,0.027265324510976394,0.016940269564893706,0.018679534189107685,0.025305666730160277,0.031950373887426456,10.0,10.0,,0.0074987073364304645,-0.07259389571561878,0.0074987073364304645
EXAS,2021-02-16,0.309878,0.006468,0.160359,0.008631,Healthcare,0.023376683357324,0.04078420226615647,0.03449817070746263,0.04944066193055758,0.030052640824647394,0.0402665605324499,10.0,10.0,,0.001037075455444395,-0.0038542157880821367,0.001037075455444395
EXAS,2020-07-30,0.278993,0.007713,0.232041,0.006666,Healthcare,0.017270309685350198,0.022871430778035978,0.013521216422414549,0.013525756867671084,0.023310775155621324,0.019002350303085162,10.0,10.0,,-0.00040858017749291167,0.037651863759272285,-0.00040858017749291167
EXAS,2023-02-21,0.392093,0.004994,0.258769,0.007318,Healthcare,0.020904553334420723,0.036177010225183014,0.021618101954751053,0.04195299881428268,0.025001225608675525,0.032150647377902415,10.0,10.0,,0.0035912505064935474,-0.015333033188863792,0.0035912505064935474
EXAS,2021-07-28,0.362452,0.00649,0.197337,0.010038,Healthcare,0.02142955866767772,0.02735275158710937,0.01790685903827098,0.02652425486996503,0.01990431286240779,0.028574400363537946,10.0,10.0,,-0.0003446493265675431,0.03646514268102027,-0.0003446493265675431
EXAS,2020-05-06,0.032433,0.004262,0.172377,0.008084,Healthcare,0.03649799883663713,0.02497115185684004,0.036698081507193565,0.0289726042019107,0.034296113538660564,0.026189732188098,10.0,10.0,,-0.0017971758312930336,0.006160429413548801,-0.0017971758312930336
EXAS,2022-08-02,0.327434,0.006353,0.173217,0.007691,Healthcare,0.0294633083618372,0.048679246738230784,0.02878326516018816,0.04595469420401414,0.03260597869061573,0.044129428634193175,10.0,10.0,,0.0022950135468311587,0.0217552628575718,0.0022950135468311587
EXAS,2023-05-09,0.408573,0.004667,0.268048,0.00735,Healthcare,0.021372205575515602,0.03622965234532845,0.014098580899605362,0.046809980253814,0.02363147165740076,0.027379348404543053,10.0,10.0,,0.004366197183098592,0.03951144022984866,0.004366197183098592
EXAS,2022-11-03,0.365409,0.005342,0.207156,0.005911,Healthcare,0.03930540223418091,0.05948704580380055,0.03081458747144683,0.06460533981893152,0.04670324446049074,0.04767609904170446,10.0,10.0,,0.00958565239756789,-0.010155418051624237,0.00958565239756789
EXAS,2018-08-01,0.586285,0.003804,0.216094,0.006975,Healthcare,0.022915743512393158,0.042824775035981824,0.025154588890608728,0.05838706021029807,0.021667692484711426,0.07050863886292486,10.0,10.0,,,0.013069370413385706,0.013069370413385706
EXAS,2021-11-02,0.267263,0.007551,0.106619,0.007627,Healthcare,0.016381758260991103,0.03160773992233497,0.018849996746478158,0.026345880728341976,0.018599560488816985,0.02998162992120471,10.0,10.0,,0.0009411272883497152,-0.022785392598920276,0.0009411272883497152
EXAS,2019-10-29,0.449591,0.0047,0.18961,0.006941,Healthcare,0.030076891010029812,0.04027157621454307,0.029884907829228955,0.04931494191780853,0.02726014689664164,0.035802575962793605,10.0,10.0,,,-0.024447261970602915,-0.024447261970602915
EXAS,2019-07-30,0.511442,0.010657,0.308004,0.007904,Healthcare,0.011580947122789615,0.03262215342504867,0.01115764160416479,0.0364718788112708,0.013385844373155492,0.024994087249833697,10.0,10.0,,,0.005175935665225624,0.005175935665225624
EXAS,2020-02-11,0.450944,0.006005,0.271923,0.005344,Healthcare,0.016536189902761924,0.043857596554609864,0.01831316041233877,0.018217892517181554,0.04594236958965026,0.04645963807063551,10.0,10.0,,-0.004218074367568018,-0.023015420823046546,-0.004218074367568018
IT,2020-02-04,0.412188,0.004398,0.253581,0.006655,Technology,0.009587227953402671,0.011520152869940776,0.012814142223416945,0.015659882761313193,0.010873257945886393,0.021179871956403352,10.0,10.0,,,-0.07712536861935795,-0.07712536861935795
IT,2020-11-03,0.28168,0.004554,0.275859,0.007266,Technology,0.023863332817503267,0.021227425802642075,0.029909674274669104,0.018043805035019088,0.02269629545478608,0.018603452833128396,10.0,10.0,,0.0026988635778673435,0.10136489539362734,0.0026988635778673435
IT,2021-05-04,0.421296,0.002118,0.330068,0.008447,Technology,0.009528858006309468,0.017642472926417397,0.007086465623036917,0.01938322173833868,0.008030552158561277,0.013240188282266974,10.0,10.0,,0.004213047039146043,0.13918134088035466,0.004213047039146043
IT,2020-08-04,0.085768,0.005826,0.045921,0.007528,Technology,0.01141261224565695,0.011476686133625128,0.01488903865684771,0.011407384075412454,0.0176705302145489,0.010651648269653091,10.0,10.0,,0.0030878859111363416,0.0012250618609327604,0.0030878859111363416
IT,2019-10-31,0.330989,0.002687,0.221112,0.006868,Technology,0.00863191225710167,0.00744232891468315,0.008156978955432333,0.005885248287607736,0.009825209487246186,0.008816088281651119,10.0,10.0,,,0.05195412888701046,0.05195412888701046
IT,2020-05-07,0.060814,0.006417,-0.004504,0.009061,Technology,0.026528486988511034,0.03330215762123316,0.017224425528682044,0.022906028976119083,0.029914379894741498,0.028619231716199692,10.0,10.0,,0.007107665110675211,0.061647432376914876,0.007107665110675211
IT,2019-05-07,0.348584,0.004527,0.158563,0.00439,Technology,0.009649664916753746,0.012593763438609212,0.011583850638534154,0.013843504580449533,0.008289360007642558,0.011779557090715927,10.0,10.0,,,-0.022952348199978042,-0.022952348199978042
IT,2021-08-03,0.48039,0.003359,0.211361,0.006616,Technology,0.006258786213902162,0.013484705663507863,0.006656137830493017,0.013557809134511895,0.006635690589082644,0.012442450317748334,10.0,10.0,,0.0017366430915000447,0.09473751571965018,0.0017366430915000447
IT,2021-02-09,0.26622,0.004307,0.316453,0.007907,Technology,0.02511231659470029,0.012867754784942476,0.0075639787851591875,0.013449833221553284,0.01956470783616331,0.017036040733984924,10.0,10.0,,0.004191160433724349,0.08946033141910888,0.004191160433724349
IT,2018-08-01,0.430078,0.002219,0.174997,0.005299,Technology,0.009936109584443187,0.014001499335099548,0.013241050440204325,0.016988471259351767,0.009234026033920834,0.010605837041250468,10.0,10.0,,,-0.03242576363424971,-0.03242576363424971
IT,2021-11-02,0.428576,0.001725,0.334001,0.00561,Technology,0.014015088091463198,0.019026121339643345,0.01604234137575414,0.02425209629514084,0.013427268839195776,0.018817243683776165,10.0,10.0,,0.0014130530676503964,0.029765971966181276,0.0014130530676503964
IT,2018-11-01,0.354049,0.00302,0.203859,0.006047,Technology,0.021280259603104184,0.013528118112449031,0.020686166807905384,0.01168697542389911,0.020030558341670238,0.013642124856956598,10.0,10.0,,,-0.04956783067190722,-0.04956783067190722
IT,2019-07-30,0.40001,0.00369,0.19517,0.007091,Technology,0.010312407412150696,0.021099094073672952,0.009428646125840616,0.024328836529914417,0.0094129876919797,0.017734573003981482,10.0,10.0,,,-0.2084895526495991,-0.2084895526495991
IT,2019-02-05,0.488683,0.003998,0.221771,0.005505,Technology,0.01121285593811052,0.012549406465351232,0.012970429058284882,0.01709052677554964,0.010978822946468481,0.010391326397096654,10.0,10.0,,,-0.020014736029710156,-0.020014736029710156
BIDU,2020-08-14,0.453662,0.006789,0.214219,0.008947,Communication Services,0.01753664352675052,0.020378394674898315,0.00892001977816886,0.029010817769545123,0.01830892622927088,0.0211114125870642,10.0,10.0,,0.04163097557763714,-0.06494831598237989,0.04163097557763714
BIDU,2022-05-26,0.484785,0.00517,0.404457,0.00622,Communication Services,0.044284643299625316,0.025951616111031826,0.046300517656003314,0.01976435024605649,0.04493382688544066,0.03592409898478317,10.0,10.0,,0.04141273146996622,0.11245762275217891,0.04141273146996622
BIDU,2023-11-21,0.524903,0.006063,0.430071,0.005045,Communication Services,0.02095822722186504,0.026898535004397532,0.027621154451530006,0.03603597603175842,0.020324161489679794,0.02194447181525637,10.0,10.0,,0.029624405345123485,0.02114019718994573,0.029624405345123485
BIDU,2020-02-28,0.434937,0.004436,0.153561,0.006317,Communication Services,0.013566601123729321,0.042326544595391556,0.010735098537038306,0.02763359321926218,0.021217424412495276,0.05150732138329753,10.0,10.0,,,0.004794324986897271,0.004794324986897271
BIDU,2022-11-22,0.447308,0.006632,0.431188,0.008202,Communication Services,0.05390783797009316,0.03661704139937454,0.05891628961524604,0.046308285575476386,0.04500740745941317,0.03521835063016917,10.0,10.0,,0.012726125123030814,-0.0078829454012613,0.012726125123030814
BIDU,2021-11-17,0.524198,0.005778,0.187215,0.009493,Communication Services,0.019544119219769042,0.01942232117244004,0.017851349127200385,0.025901484424976706,0.025105945681903722,0.029420265348446502,10.0,10.0,,0.011247064130663962,-0.05432461042123018,0.011247064130663962
BIDU,2019-11-07,0.465928,0.005319,0.236613,0.006068,Communication Services,0.02008033303617264,0.015993970135608493,0.026913296468780396,0.022958462868360785,0.01914603731210419,0.015791601408096753,10.0,10.0,,,0.12325708635137948,0.12325708635137948
BIDU,2018-07-31,0.362475,0.007659,0.1592,0.007047,Communication Services,0.015300319805054256,0.027621621421000157,0.01816006642660956,0.040185427007178365,0.019127961648042986,0.023695954527170122,10.0,10.0,,,-0.02184554564035673,-0.02184554564035673
BIDU,2021-05-18,0.561815,0.005732,0.218727,0.006866,Communication Services,0.02811254983056165,0.016337068829200514,0.032782973471221354,0.017230735703933537,0.023625811674102642,0.01796099747583695,10.0,10.0,,0.01064167698029801,0.0069603164240619325,0.01064167698029801
BIDU,2018-02-13,0.438201,0.004345,0.258718,0.005269,Communication Services,0.027841325201184933,0.02295954377822711,0.03272190512663361,0.028242621205241167,0.02292695309974791,0.019408070230397655,10.0,10.0,,,0.015224980834659053,0.015224980834659053
BIDU,2023-02-22,0.404751,0.005008,0.345124,0.006952,Communication Services,0.054941276385975235,0.035539897620830055,0.028405762529450766,0.037754296337969735,0.05021726899477186,0.036075667955670535,10.0,10.0,,0.008459743591798002,-0.02524695620778209,0.008459743591798002
BIDU,2022-03-01,0.509272,0.00711,0.431418,0.009461,Communication Services,0.025725372151627436,0.05009228424636581,0.020698292857514834,0.02261876963667367,0.031642454853633116,0.0898789202870063,10.0,10.0,,0.014736583513480925,0.0814673621459006,0.014736583513480925
BIDU,2022-08-30,0.472266,0.006611,0.356719,0.006835,Communication Services,0.03584703774538184,0.03134073575230055,0.04043835503856872,0.034173733182747155,0.02650470734692511,0.02630709397363528,10.0,10.0,,0.0360229494665796,-0.05656383276679023,0.0360229494665796
BIDU,2019-05-17,0.493089,0.005912,0.144553,0.008407,Communication Services,0.013012469174971215,0.030453414729563026,0.017202809405444993,0.04437641001263367,0.01262297804360347,0.027443961512902935,10.0,10.0,,,-0.17406732548937698,-0.17406732548937698
BIDU,2019-08-19,0.336909,0.005318,0.126783,0.006621,Communication Services,0.0286821605313551,0.022141127277680715,0.024747514439536048,0.03136368802429389,0.022549337025494984,0.02099819033040825,10.0,10.0,,,0.06291458539343216,0.06291458539343216
BIDU,2020-11-17,0.49715,0.005824,0.250111,0.005459,Communication Services,0.016615078448469774,0.020675292944115978,0.01246333236188044,0.019099507979610672,0.0172160936562231,0.03383389465399362,10.0,10.0,,0.050514175184089904,-0.021480033332908096,0.050514175184089904
BIDU,2021-08-12,0.480605,0.00404,0.20376,0.005345,Communication Services,0.012000169940041883,0.03976801583660321,0.010886546381346425,0.02005497841898178,0.02500367714052044,0.031614823454623873,10.0,10.0,,0.013092776646435047,-0.035776174061143515,0.013092776646435047
BIDU,2023-08-22,0.498429,0.003658,0.421931,0.006961,Communication Services,0.016964415254648913,0.020962580882073322,0.016472231150344015,0.013323711982955623,0.021875155584589905,0.01926263193448207,10.0,10.0,,0.04386101568424244,0.029877552811940628,0.04386101568424244
BIDU,2018-02-21,0.495543,0.005073,0.187774,0.006353,Communication Services,0.031099623716146677,0.01362764658217549,0.02747430908273938,0.01645641016190637,0.028482851411628516,0.016528882979227083,10.0,10.0,,,0.011039365490407387,0.011039365490407387
BIDU,2021-02-18,0.587498,0.005029,0.142368,0.004866,Communication Services,0.032022484352965674,0.06366231217861426,0.037737210413456866,0.07685643965684895,0.03397772187796321,0.06391984655162712,10.0,10.0,,0.011241233147284757,-0.030912997102909692,0.011241233147284757
BIDU,2020-05-19,0.237506,0.005366,0.225977,0.007202,Communication Services,0.028025357674234228,0.03178738585849612,0.04119419728230835,0.04033563304842269,0.027949661652951277,0.03116724096313994,10.0,10.0,,0.04428246013667426,0.03020159365370673,0.04428246013667426
BIDU,2023-05-16,0.478082,0.005293,0.504271,0.005116,Communication Services,0.03337994797612821,0.029256017259834417,0.04190722585476104,0.02365955629696374,0.02744674654113925,0.032126983392015446,10.0,10.0,,0.024947242860409,0.045666596469621845,0.024947242860409
BIDU,2018-10-30,0.423346,0.006823,0.100486,0.008494,Communication Services,0.02762215167079491,0.03191354752457566,0.030517385756647378,0.03851955359097391,0.024513233626964098,0.026785298946822723,10.0,10.0,,,-0.005835754828743623,-0.005835754828743623
CYBR,2020-02-12,0.469569,0.007846,0.226268,0.005969,Unknown,,,,,,,0.0,0.0,No price data,,,
CYBR,2021-05-05,0.378311,0.005769,0.208247,0.009529,Unknown,,,,,,,0.0,0.0,No price data,,,
CYBR,2019-05-14,0.527774,0.007451,0.204575,0.006373,Unknown,,,,,,,0.0,0.0,No price data,,,
CYBR,2021-02-11,0.481701,0.007209,0.239522,0.011088,Unknown,,,,,,,0.0,0.0,No price data,,,
CYBR,2020-08-04,0.339564,0.008535,0.19342,0.007302,Unknown,,,,,,,0.0,0.0,No price data,,,
CYBR,2019-08-07,0.495291,0.005547,0.181778,0.007482,Unknown,,,,,,,0.0,0.0,No price data,,,
CYBR,2019-11-06,0.50772,0.007617,0.126905,0.005467,Unknown,,,,,,,0.0,0.0,No price data,,,
CYBR,2020-11-10,0.540311,0.005739,0.198713,0.007726,Unknown,,,,,,,0.0,0.0,No price data,,,
CYBR,2020-05-13,0.373289,0.009134,0.151214,0.006263,Unknown,,,,,,,0.0,0.0,No price data,,,
CYBR,2019-02-14,0.552882,0.00578,0.186232,0.006636,Unknown,,,,,,,0.0,0.0,No price data,,,
CYBR,2021-11-04,0.553885,0.006999,0.195987,0.004926,Unknown,,,,,,,0.0,0.0,No price data,,,
CYBR,2018-11-07,0.591848,0.00611,0.330233,0.006944,Unknown,,,,,,,0.0,0.0,No price data,,,
CYBR,2021-08-12,0.519424,0.005538,0.315782,0.008577,Unknown,,,,,,,0.0,0.0,No price data,,,
BBWI,2019-11-21,0.189885,0.008147,0.148413,0.006357,Consumer Cyclical,0.030735254427028708,0.04513176556205234,0.04412894379294804,0.03163074804434505,0.02691446264103095,0.03821585299863439,10.0,10.0,,,0.0981441088722479,0.0981441088722479
BBWI,2019-05-23,0.222128,0.010941,0.216693,0.006305,Consumer Cyclical,0.02598177035362235,0.036532556265087036,0.02654117706725522,0.04012163350516064,0.023617380301827858,0.029764003447140714,10.0,10.0,,,0.13306971081123423,0.13306971081123423
BBWI,2020-05-21,0.212169,0.008114,0.18603,0.007825,Consumer Cyclical,0.06925251314847151,0.047392222003940214,0.07838068416222184,0.05787836803635151,0.06294178708770187,0.055000996070995574,10.0,10.0,,-0.023891901685787004,0.17454877044337863,-0.023891901685787004
BBWI,2020-11-19,0.124783,0.012658,0.24729,0.007357,Consumer Cyclical,0.031832327655415736,0.0076895184336468695,0.03808658766568485,0.010738199717182331,0.029941199020392047,0.02039699811510244,10.0,10.0,,0.03596410945752342,0.15854069120283543,0.03596410945752342
BBWI,2018-08-23,0.266349,0.004174,0.134366,0.007857,Consumer Cyclical,0.020605508931773132,0.014438424875059511,0.013287773244873749,0.011423615826308157,0.01705514206537579,0.020841616310603977,10.0,10.0,,,-0.1198706621312363,-0.1198706621312363
BBWI,2021-02-25,0.517576,0.008763,0.232004,0.007408,Consumer Cyclical,0.01942338682634481,0.02385568629440754,0.01055869732979325,0.030920194729977226,0.04850315291821005,0.028848216708186998,10.0,10.0,,0.0013187088702065939,0.038043297540063775,0.0013187088702065939
BBWI,2018-11-20,0.042694,0.003356,0.160804,0.006077,Consumer Cyclical,0.024810492804594672,0.03202075622232653,0.012500868111511366,0.020752687076024696,0.021650093788607373,0.03595670845292727,10.0,10.0,,,-0.17628308737470233,-0.17628308737470233
BBWI,2021-05-20,0.392823,0.007505,0.231904,0.006338,Consumer Cyclical,0.028542817986499158,0.02080946709744313,0.0320904742724565,0.010170810526536954,0.022951468133827906,0.0210469539418225,10.0,10.0,,0.0008540211094481697,-0.05055733659514246,0.0008540211094481697
BBWI,2020-08-20,0.189443,0.010081,0.239042,0.005178,Consumer Cyclical,0.03456414843232042,0.03368332446808241,0.04180356454059089,0.023079577689940647,0.0726392065488349,0.02831337957984396,10.0,10.0,,0.031289746292151324,0.03480088793909483,0.031289746292151324
BBWI,2019-08-22,0.232461,0.012295,0.172183,0.007359,Consumer Cyclical,0.03800809392845453,0.04168368699019291,0.03522557158943756,0.04846474671797097,0.03058293359264833,0.036600318085037824,10.0,10.0,,,-0.03526502180609241,-0.03526502180609241
BBWI,2019-02-28,0.089017,0.006757,0.2002,0.007311,Consumer Cyclical,0.01048047786325257,0.025579303280222117,0.015055992477189977,0.029695881182293344,0.012679652249865217,0.02513876272115439,10.0,10.0,,,-0.04521219472079926,-0.04521219472079926
BBWI,2020-02-27,0.125978,0.009401,0.094533,0.011196,Consumer Cyclical,0.02086620016359896,0.08115503885538544,0.025466635011099203,0.06345545665150037,0.03691750526338749,0.1308688217073664,10.0,10.0,,,0.057733806634630735,0.057733806634630735
BOKF,2020-01-22,0.038368,0.006013,0.114024,0.008335,Financial Services,0.0072266854625264885,0.013033139755881162,0.007204033994107372,0.006945532296530464,0.006069884494514944,0.011604650300238065,10.0,10.0,,,-0.028884195080292767,-0.028884195080292767
BOKF,2019-07-24,0.415981,0.003807,0.099859,0.009129,Financial Services,0.010241761562664807,0.021856237094372104,0.006382236917959959,0.02186799612963183,0.01175769319865938,0.021177168035557067,10.0,10.0,,,0.07436126723293633,0.07436126723293633
BOKF,2021-10-20,0.211433,0.005924,0.186883,0.010812,Financial Services,0.006651941045192032,0.019945837081050556,0.005254340665412787,0.017290322581019233,0.01444134318194962,0.015136079546317198,10.0,10.0,,0.010751487493180412,0.045136079272491025,0.010751487493180412
BOKF,2019-04-24,0.195058,0.006887,0.087236,0.008792,Financial Services,0.01731630655276177,0.011419774004648456,0.018261489991149807,0.011705973139834142,0.014709910710563379,0.01486484172946116,10.0,10.0,,,-0.011380259495674741,-0.011380259495674741
BOKF,2021-01-20,0.156632,0.005932,0.162098,0.007929,Financial Services,0.029383434575966885,0.018713695631033082,0.02431177788112451,0.013080934688984129,0.024330126522854444,0.01788160406762507,10.0,10.0,,0.004280982129695417,-0.023991194441585522,0.004280982129695417
BOKF,2019-01-30,0.240038,0.004272,0.089965,0.009137,Financial Services,0.009537808543455635,0.01348150086789189,0.008046794222002034,0.015207274262719684,0.008998531981550735,0.011846523526283693,10.0,10.0,,,0.00807873897803231,0.00807873897803231
BOKF,2020-07-22,0.453514,0.010968,0.168005,0.01116,Financial Services,0.04196077334112317,0.022720263709812165,0.05393891498328477,0.026082338314269458,0.041996243230201506,0.020756416400856178,10.0,10.0,,-0.0035065681348734777,0.009443246379616802,-0.0035065681348734777
BOKF,2021-04-21,0.138648,0.008646,0.212187,0.008507,Financial Services,0.01748853853209491,0.017242971190482022,0.02257348715491063,0.02169832143646561,0.020202176537286308,0.017408542042157533,10.0,10.0,,0.00206889911370327,-0.01944617384611889,0.00206889911370327
BOKF,2020-10-21,0.374519,0.009955,0.175788,0.011014,Financial Services,0.01849282975548467,0.03805363280755637,0.019023968488582198,0.03883922574755397,0.019516763910470046,0.04354758218335724,10.0,10.0,,0.01244115112576672,0.022984777070412174,0.01244115112576672
BOKF,2021-07-21,0.212066,0.007183,0.141766,0.008646,Financial Services,0.027961255009141612,0.014000825490790934,0.030548753627165887,0.016676930944878984,0.022742565767526077,0.013829158816158696,10.0,10.0,,0.007818250554217004,0.015263614936095333,0.007818250554217004
BOKF,2020-04-22,0.183974,0.007867,0.0828,0.009253,Financial Services,0.06145910077498169,0.038042028616411566,0.06569704971205614,0.01617549099442549,0.06409644259491087,0.05291235293066543,10.0,10.0,,,0.008982199680791086,0.008982199680791086
BOKF,2019-10-23,0.142767,0.006452,0.084078,0.007752,Financial Services,0.006857385802015378,0.01736261403730984,0.004016914738348047,0.008809120202783868,0.013972466156379561,0.012987155302380817,10.0,10.0,,,-0.006969046126736786,-0.006969046126736786
CDLX,2020-11-02,0.206147,0.007955,0.139116,0.009506,Communication Services,0.03162450890642377,0.038017955678271466,0.026905411629938952,0.049064538414832264,0.03134218460211296,0.035313706536549264,10.0,10.0,,0.0015694480962185806,0.02399202884610519,0.0015694480962185806
CDLX,2021-03-01,0.24619,0.007722,0.133251,0.011282,Communication Services,0.02981210183518337,0.043172152811606725,0.0319131714940012,0.04008552948280706,0.03625273979630697,0.03901432592835725,10.0,10.0,,-0.00014156285513028188,0.04073840294494936,-0.00014156285513028188
CDLX,2021-05-04,0.496848,0.005528,0.132076,0.009241,Communication Services,0.02921029263137839,0.0660568189321752,0.02632126906667979,0.07646083137203559,0.0408916849519151,0.05176326663021234,10.0,10.0,,-0.00023426519265919515,-0.03810728991973539,-0.00023426519265919515
CDLX,2022-08-02,0.238038,0.009274,0.042818,0.005796,Communication Services,0.041151059383095545,0.06144467852715667,0.03478246742505394,0.0845575069356187,0.05936171789020371,0.05027042503891349,10.0,10.0,,-0.009953550301100365,0.10925553008105962,-0.009953550301100365
CDLX,2020-03-03,0.384141,0.006835,0.143453,0.006809,Communication Services,0.04531265989417138,0.16595324909864786,0.05579525448421511,0.19904565059463236,0.04273681836084369,0.16574401237906683,10.0,10.0,,,0.034517545613623454,0.034517545613623454
CDLX,2020-08-04,0.112009,0.009593,0.14882,0.011211,Communication Services,0.044419958929230834,0.051022448836653723,0.04940436781664571,0.06557689164008894,0.050571501128768376,0.045862084461376185,10.0,10.0,,0.0012384753305038673,-0.004680496431336202,0.0012384753305038673
CDLX,2019-05-09,0.306914,0.006648,0.164226,0.005716,Communication Services,0.023810567537422455,0.07629967297586905,0.03128674106059696,0.1105652101575804,0.023360442709494916,0.057161868686007214,10.0,10.0,,,-0.03819460104200848,-0.03819460104200848
CDLX,2018-08-14,0.470777,0.009224,0.189554,0.006642,Communication Services,0.022421379186790373,0.045790267792590045,0.020365005149274674,0.0580366622779952,0.0313919791149251,0.0471430093403168,10.0,10.0,,,0.005068440805241858,0.005068440805241858
